season,event,champion,games_contests,pick_ban_ratio,banned_games,played_games,played_by_number_of_players,win,lose,win_rate,kills,deaths,assists,kill_death_assist_ratio,creep_score,cs/min,gold,gold/min,damage,damage/min,kill_participation,kill_share,gold_share
10,Main,Azir,15,19.7,5,10,6,3,7,30,2,2,3.3,2.65,294.7,9.18,12.7,396,11300,353,53.5,20.2,23
10,Main,Akali,14,18.4,9,5,3,3,2,60,5,2.4,4.2,3.83,315,8.53,15.2,411,17500,475,55.4,30.1,21.9
10,Main,Twitch,14,18.4,12,2,2,0,2,0,3,3,1,1.33,241,7.77,11.4,367,17000,547,80,60,24.8
10,Main,Lee Sin,13,17.1,3,10,6,4,6,40,2.6,2.7,6.2,3.26,169.1,5.18,10.6,324,8100,248,78.6,23.2,18.6
10,Main,Jax,12,15.8,5,7,3,5,2,71.4,4.14,2.71,4,3,309.43,8.62,15.3,427,16300,455,54.3,27.6,22.7
10,Main,Zoe,11,14.5,3,8,5,5,3,62.5,3.13,1.38,7.25,7.55,257.38,8.28,12,386,16200,520,72.8,21.9,21.2
10,Main,Jayce,11,14.5,3,8,7,2,6,25,3.38,3.75,2.63,1.6,265.38,8.67,12.2,398,19200,629,64.9,36.5,23.3
10,Main,Ekko,10,13.2,3,7,5,5,2,71.4,3,1,6.14,9.14,285.71,9.49,12.7,423,11800,392,66,21.6,22.6
10,Main,Braum,10,13.2,3,7,5,4,3,57.1,1,2.29,6.86,3.44,33.57,1.12,6.9,231,5100,171,64.7,8.2,13
10,Main,Evelynn,10,13.2,6,4,4,2,2,50,3.75,2.75,3.25,2.55,195.75,6.13,11.4,356,12000,377,62.2,33.3,20.1
10,Main,Alistar,9,11.8,3,6,6,0,6,0,1.17,4.5,5,1.37,37.83,1.13,7.4,219,3900,116,62.7,11.9,13.2
10,Main,Aphelios,8,10.5,2,6,5,3,3,50,3.33,2.33,4.67,3.43,289.17,9.1,13.5,423,18200,572,65.8,27.4,23.6
10,Main,Lux,8,10.5,3,5,4,2,3,40,0.4,1.8,5.8,3.44,42.4,1.27,7.5,226,4000,121,75.6,4.9,13.1
10,Main,Karma,8,10.5,4,4,4,3,1,75,0.25,1.5,6.5,4.5,21.75,0.72,7.1,232,4700,155,77.1,2.9,12.6
10,Main,Blitzcrank,8,10.5,4,4,3,2,2,50,1,2.5,5.75,2.7,26.25,0.87,6.8,226,4000,132,50,7.4,12.6
10,Main,Hecarim,8,10.5,4,4,4,2,2,50,3,2,5,4,190,6.34,10.4,346,7500,249,62.7,23.5,19.6
10,Main,Wukong,8,10.5,5,3,2,1,2,33.3,2.33,4,3.33,1.42,284,8.48,13.4,400,12600,377,65.4,26.9,23.5
10,Main,Irelia,8,10.5,6,2,2,1,1,50,4,3.5,3,2,282.5,9.66,12.7,435,12900,441,56,32,24.3
10,Main,Sion,7,9.2,1,6,3,3,3,50,2,2.33,4.67,2.86,255.33,8.36,11.6,380,10200,334,40.8,12.2,20.7
10,Main,Kennen,7,9.2,3,4,1,4,0,100,3.5,3.25,7.5,3.38,275.75,8.81,13.8,440,19000,606,71,22.6,22.4
10,Main,Gragas,6,7.9,3,3,3,2,1,66.7,3.67,2,6.67,5.17,203.33,5.9,11.8,343,14100,409,59.6,21.2,18.6
10,Main,Vladimir,6,7.9,3,3,2,2,1,66.7,1.67,2,1,1.33,278.33,9.29,11.8,396,16500,550,28.6,17.9,22.1
10,Main,Swain,6,7.9,6,0,,0,0,,,,,,,,,,,,,,
10,Main,Miss Fortune,5,6.6,,5,4,3,2,60,3.6,2.2,6.4,4.55,344.4,9.92,15.3,440,19000,547,67.6,24.3,24.4
10,Main,Jarvan IV,5,6.6,2,3,2,2,1,66.7,1,2.33,11,5.14,168,4.97,10.2,301,7100,209,81.8,6.8,16.4
10,Main,Kassadin,5,6.6,3,2,2,0,2,0,2.5,6,0.5,0.5,201.5,6.87,9.8,333,8900,303,42.9,35.7,22.1
10,Main,Mordekaiser,5,6.6,3,2,2,0,2,0,4,3.5,2.5,1.86,281,7.37,14.2,373,14400,379,68.4,42.1,22.7
10,Main,Malphite,4,5.3,,4,4,2,2,50,2,1.75,6.5,4.86,201,7.03,10.2,356,10200,357,66.7,15.7,20.3
10,Main,Yuumi,4,5.3,4,0,,0,0,,,,,,,,,,,,,,
10,Main,Taric,3,3.9,,3,2,1,2,33.3,0,1.67,4.33,2.6,31.67,1.09,6.3,215,1200,42,59.1,0,12.4
10,Main,Draven,3,3.9,1,2,2,1,1,50,2.5,1.5,4.5,4.67,277,8.63,13.8,431,12200,379,66.7,23.8,22.9
10,Main,Fiora,2,2.6,,2,2,1,1,50,5,4,2.5,1.88,320.5,9.4,14.8,434,21300,623,53.6,35.7,24.6
10,Main,Vel'Koz,2,2.6,,2,2,0,2,0,1.5,3,1,0.83,248.5,8.95,10,359,13500,486,38.5,23.1,22.8
10,Main,Ziggs,2,2.6,,2,1,0,2,0,1,3.5,0.5,0.43,250,7.88,11.1,350,19900,629,30,20,22.1
10,Main,Zilean,2,2.6,,2,1,0,2,0,0.5,1,4,4.5,250.5,7.68,10.7,328,9500,290,60,6.7,20.8
10,Main,Karthus,2,2.6,1,1,1,0,1,0,3,6,7,1.67,242,7.43,11.6,355,25200,773,66.7,20,21.8
10,Main,Gnar,1,1.3,,1,1,1,0,100,1,2,7,4,281,8.55,13,395,11700,356,50,6.3,20
10,Main,Maokai,1,1.3,,1,1,1,0,100,1,3,8,3,245,8.17,11,368,16600,553,69.2,7.7,18.5
10,Main,Nocturne,1,1.3,,1,1,1,0,100,5,3,5,3.33,266,8.27,13.3,415,10600,331,66.7,33.3,22.6
10,Main,Rengar,1,1.3,,1,1,1,0,100,2,1,10,12,211,6.08,11.9,344,10600,306,60,10,18.4
10,Main,Singed,1,1.3,,1,1,1,0,100,2,3,8,3.33,263,7.8,12.9,382,11500,341,66.7,13.3,20.6
10,Main,Vayne,1,1.3,,1,1,1,0,100,11,1,2,13,238,7.93,14.1,469,12100,404,56.5,47.8,23.8
10,Main,Kayle,1,1.3,,1,1,0,1,0,0,2,0,0,250,9.33,9.9,368,13400,499,0,0,23.3
10,Main,Kha'Zix,1,1.3,,1,1,0,1,0,2,6,4,1,154,5.18,8.8,297,9800,330,100,33.3,18.8
10,Main,LeBlanc,1,1.3,,1,1,0,1,0,2,4,4,1.5,289,7.83,13.7,371,11900,323,60,20,23.1
10,Main,Quinn,1,1.3,,1,1,0,1,0,2,4,6,2,262,8.15,12.7,394,16800,523,88.9,22.2,22.1
10,Main,Ryze,1,1.3,,1,1,0,1,0,1,4,4,1.25,177,7.45,7.7,324,5900,249,62.5,12.5,20.2
10,Main,Urgot,1,1.3,,1,1,0,1,0,3,4,1,1,239,7.27,11.5,349,8000,243,66.7,50,22.1
10,Main,Morgana,1,1.3,1,0,,0,0,,,,,,,,,,,,,,
11,Play in,Miss Fortune,37,97.4,8,29,10,16,13,55.2,4.69,2.17,5.21,4.56,281.55,9.5,13.2,446,16300,550,67.5,32,24.6
11,Play in,Lee Sin,36,94.7,15,21,8,11,10,52.4,2.95,3.33,6.29,2.77,163.43,5.64,9.9,342,9100,314,63.6,20.3,19.1
11,Play in,Irelia,36,94.7,26,10,5,5,5,50,1.9,3.5,4,1.69,265,8.71,12,394,11200,368,48.8,15.7,21.9
11,Play in,Lucian,35,92.1,21,14,7,6,8,42.9,4.29,3.29,5.29,2.91,275.29,8.93,12.8,416,15200,494,64.1,28.7,23.5
11,Play in,Leona,33,86.8,9,24,8,19,5,79.2,0.79,3.38,9.92,3.17,37.04,1.21,7.6,247,3900,127,60.2,4.4,12.9
11,Play in,Xin Zhao,29,76.3,14,15,7,5,10,33.3,2.87,3.6,5.4,2.3,161.93,5.19,10.1,323,10000,320,61.1,21.2,18.5
11,Play in,Ryze,26,68.4,17,9,5,4,5,44.4,3.56,3.44,5.11,2.52,276,8.66,13,406,12900,406,53.8,22.1,22
11,Play in,LeBlanc,26,68.4,20,6,5,2,4,33.3,2,2.5,4.17,2.47,221,7.95,10.1,364,15900,571,60.7,19.7,21.6
11,Play in,Kennen,24,63.2,16,8,5,4,4,50,3.63,3.88,4.75,2.16,228.13,7.3,12,384,17000,543,56.8,24.6,21.8
11,Play in,Camille,23,60.5,17,6,4,4,2,66.7,3.83,3.33,5.83,2.9,204.33,7.2,11.4,401,11200,393,60.4,24,22
11,Play in,Ezreal,22,57.9,8,14,7,6,8,42.9,4.14,2.64,3.64,2.95,293.07,9.35,13.4,427,21200,678,59.2,31.5,24.3
11,Play in,Rakan,22,57.9,8,14,7,6,8,42.9,0.57,3,8.79,3.12,39.5,1.3,7.1,235,4100,135,70.1,4.3,13.2
11,Play in,Sylas,22,57.9,9,13,8,6,7,46.2,3.46,3.38,5.85,2.75,233.15,7.93,11.4,387,15100,514,62.4,23.2,21.6
11,Play in,Amumu,22,57.9,11,11,7,3,8,27.3,0.82,4.45,7.27,1.82,32.45,1.12,6.5,225,4300,149,63.1,6.4,13
11,Play in,Jayce,18,47.4,7,11,7,3,8,27.3,3,3.64,4.27,2,238.91,7.7,12.1,390,17400,562,59.7,24.6,22.7
11,Play in,Qiyana,18,47.4,13,5,4,4,1,80,2.2,2,5.6,3.9,187,6.17,10.4,344,10700,354,59.1,16.7,18.5
11,Play in,Aphelios,17,44.7,10,7,7,5,2,71.4,4.14,1.29,4.86,7,262.86,9.74,12.8,473,13100,484,52.1,24,24.3
11,Play in,Zoe,16,42.1,11,5,5,3,2,60,2.6,1.4,5.4,5.71,250.8,7.68,11.9,364,17600,541,52.6,17.1,20.2
11,Play in,Lillia,15,39.5,7,8,5,4,4,50,4.25,2.88,6.25,3.65,218.63,6.76,12.2,378,15200,469,66.7,27,20.8
11,Play in,Gwen,15,39.5,10,5,3,3,2,60,2.2,2,7.2,4.7,227.2,7.49,11.5,379,15800,520,58,13.6,20.7
11,Play in,Tryndamere,14,36.8,9,5,4,3,2,60,3.8,1.2,5.8,8,268.6,9.23,12.9,443,12900,443,60.8,24.1,23.4
11,Play in,Braum,12,31.6,5,7,4,3,4,42.9,0.43,2.29,9.14,4.19,33.14,1.07,7.1,229,5600,180,61.5,2.8,12.9
11,Play in,Jarvan IV,12,31.6,6,6,6,3,3,50,3.33,3.5,8,3.24,182.17,6.13,10.5,354,9600,325,62.4,18.3,19.2
11,Play in,Twisted Fate,12,31.6,8,4,2,2,2,50,2.75,2.75,10,4.64,211,6.48,12.3,379,16000,493,79.7,17.2,21.2
11,Play in,Yone,12,31.6,8,4,3,0,4,0,1.5,4.5,4.5,1.33,254,7.75,11.6,356,11300,344,50,12.5,21.1
11,Play in,Talon,10,26.3,4,6,3,3,3,50,4.17,4.33,5.17,2.15,196.67,6.2,11.4,361,13300,418,63.6,28.4,20.1
11,Play in,Gnar,10,26.3,4,6,5,2,4,33.3,2.83,3.33,3,1.75,237.17,7.35,11.8,365,13200,409,47.9,23.3,21.3
11,Play in,Draven,10,26.3,9,1,1,1,0,100,10,2,4,7,353,9.64,20.5,561,28300,772,73.7,52.6,28.6
11,Play in,Nami,9,23.7,4,5,4,2,3,40,2,3,10.8,4.27,14.6,0.5,7.5,255,5900,201,88.9,13.9,14.6
11,Play in,Gangplank,9,23.7,5,4,3,1,3,25,3.75,3.5,3.5,2.07,199.5,7.96,11.1,442,15600,623,56.9,29.4,24
11,Play in,Orianna,7,18.4,2,5,4,2,3,40,3.4,2.6,4.6,3.08,318,9.45,14.3,424,17400,516,65.6,27.9,24.4
11,Play in,Syndra,7,18.4,3,4,2,4,0,100,2.5,2.75,10,4.55,245.25,8.34,11.9,404,13300,452,55.6,11.1,20.2
11,Play in,Nidalee,7,18.4,3,4,2,3,1,75,3.75,1.25,8.5,9.8,143.5,5.71,9.6,381,11200,444,80.3,24.6,19.9
11,Play in,Azir,6,15.8,2,4,2,3,1,75,1.5,1.5,2.5,2.67,278.25,10.04,11.9,429,13900,502,26.2,9.8,22.3
11,Play in,Thresh,6,15.8,2,4,4,2,2,50,1,2.75,8.75,3.55,28.25,1.06,6.7,250,2900,109,67.2,6.9,13.2
11,Play in,Poppy,6,15.8,5,1,1,1,0,100,2,3,7,3,183,6.98,9.8,375,11800,449,39.1,8.7,17.9
11,Play in,Wukong,5,13.2,,5,5,3,2,60,4.6,1.8,4.2,4.89,205,7.11,11.3,393,10500,364,55.7,29.1,21.7
11,Play in,Graves,5,13.2,,5,4,2,3,40,3.8,3,5,2.93,221.2,7.11,11.8,378,16900,544,64.7,27.9,21.2
11,Play in,Renekton,5,13.2,1,4,3,2,2,50,2.5,3.25,2.25,1.46,241,8.35,11.5,397,12400,428,38.8,20.4,21.8
11,Play in,Kai'Sa,5,13.2,2,3,2,2,1,66.7,6,2,4,5,288.33,9.14,14,444,16400,520,58.8,35.3,22.8
11,Play in,Jax,5,13.2,3,2,2,1,1,50,4.5,2.5,5.5,4,297,8.72,14.6,429,21100,620,71.4,32.1,23.7
11,Play in,Kassadin,5,13.2,5,0,,0,0,,,,,,,,,,,,,,
11,Play in,Taliyah,4,10.5,1,3,2,3,0,100,6.33,2,8.33,7.33,198.67,7.11,12,429,11600,414,68.8,29.7,20.1
11,Play in,Aatrox,4,10.5,1,3,3,2,1,66.7,2.67,2,7.33,5,231.67,8,11.7,403,13900,479,62.5,16.7,21.4
11,Play in,Sett,4,10.5,1,3,3,2,1,66.7,2.67,3.33,5.33,2.4,198,6.68,10.5,353,11600,392,66.7,22.2,19.8
11,Play in,Olaf,4,10.5,1,3,2,1,2,33.3,6.33,3,4.67,3.67,202,6.5,12,385,16200,520,70.2,40.4,20.7
11,Play in,Galio,4,10.5,3,1,1,0,1,0,0,2,4,2,177,7.19,7.3,298,7400,302,80,0,20.2
11,Play in,Yuumi,4,10.5,4,0,,0,0,,,,,,,,,,,,,,
11,Play in,Gragas,3,7.9,,3,3,3,0,100,1.67,1.33,8.67,7.75,189,5.96,10.7,338,15000,474,70.5,11.4,17.4
11,Play in,Fiora,3,7.9,,3,3,2,1,66.7,4.67,1.67,2.67,4.4,230.67,8.77,11.8,448,14300,543,57.9,36.8,24.3
11,Play in,Akali,3,7.9,,3,3,1,2,33.3,1.33,3,2.33,1.22,203.67,7.85,9,345,9400,362,32.4,11.8,20.4
11,Play in,Kled,3,7.9,,3,2,1,2,33.3,1.67,4,4.33,1.5,179,6.43,9,324,8400,301,41.9,11.6,18.8
11,Play in,Urgot,3,7.9,1,2,1,2,0,100,7,0.5,5.5,25,230.5,7.67,13.1,435,11200,372,64.1,35.9,22.3
11,Play in,Alistar,3,7.9,1,2,2,0,2,0,0,3,1.5,0.5,32,1.19,5.3,199,2500,94,33.3,0,13
11,Play in,Malphite,3,7.9,2,1,1,1,0,100,4,2,14,9,259,6.85,14.8,392,16000,424,69.2,15.4,19.7
11,Play in,Nocturne,3,7.9,2,1,1,1,0,100,2,3,12,4.67,168,5.98,10.5,373,11100,396,56,8,17.6
11,Play in,Sion,3,7.9,2,1,1,1,0,100,2,1,9,11,184,7.15,8.9,346,4400,171,57.9,10.5,18.3
11,Play in,Nautilus,3,7.9,2,1,1,0,1,0,0,4,2,0.5,37,1.46,5,197,2000,78,33.3,0,13.6
11,Play in,Ziggs,3,7.9,3,0,,0,0,,,,,,,,,,,,,,
11,Play in,Senna,2,5.3,,2,1,1,1,50,1.5,1.5,12.5,9.33,54,1.73,9.2,296,11900,381,84.8,9.1,16.7
11,Play in,Xayah,2,5.3,,2,2,1,1,50,2.5,3,4.5,2.33,287.5,9.5,12.3,405,16800,556,46.7,16.7,22.5
11,Play in,Zed,2,5.3,,2,2,1,1,50,1.5,3,1.5,1,191,7.09,8.9,331,9000,333,30,15,19.2
11,Play in,Trundle,2,5.3,,2,2,0,2,0,1,4.5,6,1.56,97,3.04,8,251,7100,221,77.8,11.1,15.7
11,Play in,Tahm Kench,2,5.3,1,1,1,1,0,100,4,0,7,11,286,7.81,14.7,401,11700,319,57.9,21.1,20.5
11,Play in,Kalista,2,5.3,1,1,1,0,1,0,1,4,3,1,246,8.75,10.7,381,9800,349,44.4,11.1,20.9
11,Play in,Karma,2,5.3,1,1,1,0,1,0,1,3,3,1.33,35,0.86,8.3,203,9200,225,80,20,12.4
11,Play in,Ornn,2,5.3,1,1,1,0,1,0,1,2,3,2,183,7.28,7.9,313,8100,323,80,20,20.5
11,Play in,Rumble,2,5.3,1,1,1,0,1,0,6,2,5,5.5,268,8.24,12.7,391,21100,647,50,27.3,21.9
11,Play in,Sejuani,2,5.3,1,1,1,0,1,0,0,4,5,1.25,220,5.4,11.3,278,10600,260,100,0,17.1
11,Play in,Yasuo,2,5.3,2,0,,0,0,,,,,,,,,,,,,,
11,Play in,Bard,1,2.6,,1,1,1,0,100,1,0,10,11,22,0.64,8.6,250,5500,160,64.7,5.9,13.4
11,Play in,Lissandra,1,2.6,,1,1,1,0,100,3,2,7,5,208,8.85,9.6,410,12800,544,47.6,14.3,19.4
11,Play in,Jhin,1,2.6,,1,1,0,1,0,1,0,1,2,303,10.66,11.6,407,7100,248,50,25,26.5
11,Play in,Lulu,1,2.6,,1,1,0,1,0,1,3,3,1.33,14,0.48,6.5,222,2800,97,80,20,14.2
11,Play in,Rell,1,2.6,,1,1,0,1,0,1,2,8,4.5,28,1.09,5.9,230,4100,159,81.8,9.1,13.8
11,Play in,Shen,1,2.6,,1,1,0,1,0,0,5,2,0.4,137,6.29,6,274,6800,312,25,0,17.7
11,Play in,Tristana,1,2.6,,1,1,0,1,0,1,4,3,1,220,7.73,9.6,337,3600,125,66.7,16.7,21.2
11,Play in,Vayne,1,2.6,,1,1,0,1,0,4,3,2,2,181,7.87,10.7,464,10300,449,66.7,44.4,28
11,Play in,Viego,1,2.6,,1,1,0,1,0,3,3,3,2,128,5.57,9.2,402,11100,484,66.7,33.3,24.3
11,Play in,Seraphine,1,2.6,1,0,,0,0,,,,,,,,,,,,,,
11,Main,Lee Sin,82,98.8,45,37,16,22,15,59.5,3.16,2.43,7.59,4.42,190.73,5.35,11.9,333,9100,256,73,21.5,18.6
11,Main,Twisted Fate,80,96.4,56,24,12,13,11,54.2,1.96,1.83,7.92,5.39,276.96,8,14,404,14400,416,70.5,14,22.4
11,Main,Yuumi,80,96.4,65,15,10,8,7,53.3,1.4,1.4,9.53,7.81,7.53,0.23,7.7,242,10400,324,79.6,10.2,13.6
11,Main,LeBlanc,74,89.2,51,23,12,13,10,56.5,4.13,1.91,5.26,4.91,288.87,8.32,13.8,397,20600,594,69.2,30.4,22.5
11,Main,Graves,65,78.3,29,36,15,21,15,58.3,2.94,2.44,4.19,2.92,305.94,9.34,14,427,15500,473,55.7,23,23.6
11,Main,Aphelios,65,78.3,34,31,11,19,12,61.3,3.71,2.03,4,3.79,311.94,9.33,14.5,433,15000,448,58.9,28.3,24
11,Main,Lucian,65,78.3,45,20,7,12,8,60,3.95,2.85,5.75,3.4,336.9,9.35,15.5,429,19500,542,67.8,27.6,24
11,Main,Jarvan IV,64,77.1,33,31,16,14,17,45.2,2.19,3.1,7.94,3.27,178.39,5.16,11,318,8400,243,82.8,17.9,18.1
11,Main,Miss Fortune,61,73.5,10,51,15,22,29,43.1,3.51,2.16,4.16,3.55,327.49,9.32,14.9,425,15700,446,58.4,26.7,24.2
11,Main,Ryze,56,67.5,32,24,11,11,13,45.8,2.96,2.58,5.04,3.1,299.54,8.94,13.6,408,11900,356,62.3,23.1,22.8
11,Main,Xin Zhao,55,66.3,25,30,13,10,20,33.3,1.9,3.53,5.33,2.05,169.5,4.98,10.3,304,9500,280,69.3,18.2,17.9
11,Main,Leona,54,65.1,22,32,14,11,21,34.4,0.69,3.22,6.28,2.17,38.06,1.13,7.4,222,3200,95,58.2,5.7,12.8
11,Main,Irelia,54,65.1,45,9,9,2,7,22.2,2.11,4.67,3.89,1.29,294.78,8.75,13.4,398,9400,281,62.8,22.1,23.3
11,Main,Kennen,51,61.4,29,22,14,16,6,72.7,4.27,3.36,6.73,3.27,279.55,7.53,14.6,392,18800,506,60.5,23.5,21.2
11,Main,Jayce,46,55.4,23,23,11,10,13,43.5,3.17,3.61,5.26,2.34,291.74,8.6,14,413,21500,635,65.1,24.5,23.4
11,Main,Rakan,45,54.2,16,29,14,18,11,62.1,0.83,2.59,10.59,4.41,40.17,1.14,8.3,235,4600,131,75.7,5.5,13
11,Main,Nami,33,39.8,20,13,5,7,6,53.8,0.85,2.23,10.08,4.9,17,0.48,8.2,232,6600,185,81.6,6.3,13.1
11,Main,Jhin,30,36.1,2,28,11,18,10,64.3,3.32,1.11,5.93,8.35,296.93,8.9,13.8,415,13300,399,65.1,23.4,22.8
11,Main,Thresh,30,36.1,18,12,9,7,5,58.3,0.42,2.17,8.83,4.27,33.42,0.99,7.8,231,3400,102,71.2,3.2,12.6
11,Main,Viego,25,30.1,7,18,9,10,8,55.6,3.56,2.11,6.94,4.97,199.78,5.56,12.3,341,10200,284,66.1,22.4,18.7
11,Main,Sylas,24,28.9,8,16,13,8,8,50,3.94,3.38,4.81,2.59,288.44,8.09,14,392,15100,424,65.4,29.4,22.3
11,Main,Syndra,24,28.9,9,15,8,10,5,66.7,4.2,2,6.93,5.57,298.27,8.31,14.4,400,18300,511,65.2,24.6,21.8
11,Main,Gwen,23,27.7,9,14,9,4,10,28.6,2.57,2.43,2.43,2.06,284.5,8.75,12.8,393,13600,417,52.2,26.9,22.9
11,Main,Talon,23,27.7,11,12,6,7,5,58.3,3.42,2.08,4.42,3.76,187.75,6.04,10.9,349,10000,323,68.1,29.7,19.7
11,Main,Zoe,22,26.5,8,14,8,9,5,64.3,3.07,1.57,5,5.14,260.79,7.81,12.3,370,16900,506,68.9,26.2,21.2
11,Main,Azir,22,26.5,12,10,6,4,6,40,3.4,3.4,4.8,2.41,294.9,8.39,13.6,387,18500,528,60.7,25.2,21.9
11,Main,Draven,22,26.5,18,4,3,1,3,25,2.75,2,2.75,2.75,319,9.24,14.9,431,10900,315,55,27.5,25.2
11,Main,Olaf,20,24.1,12,8,5,3,5,37.5,3.63,3.25,6.5,3.12,219.5,5.67,13,336,15400,398,64.3,23,19.1
11,Main,Lulu,19,22.9,3,16,6,9,7,56.3,0.75,2.13,7.38,3.82,18,0.53,7.9,234,3500,103,74.7,6.9,13.2
11,Main,Ezreal,19,22.9,8,11,8,6,5,54.5,3.82,2.09,4.82,4.13,286.82,8.94,13.4,419,19000,592,66,29.2,23.3
11,Main,Braum,19,22.9,8,11,9,4,7,36.4,0.36,3.45,6.55,2,35,1.05,7.3,220,5200,157,76.8,4,13
11,Main,Qiyana,19,22.9,9,10,5,7,3,70,4.3,2.5,5.9,4.08,216.3,6.23,12.6,362,13000,375,61.8,26.1,19.3
11,Main,Renekton,16,19.3,4,12,4,6,6,50,1.58,2.5,3.92,2.2,276.92,8.61,12.3,382,10700,332,55.5,16,22.2
11,Main,Camille,16,19.3,9,7,6,4,3,57.1,2.29,4.29,7.14,2.2,260.43,7.61,13,380,11500,335,61.7,15,20.8
11,Main,Orianna,15,18.1,3,12,9,4,8,33.3,1.92,2.08,3.5,2.6,274.75,8.76,11.9,380,12200,389,67,23.7,22.3
11,Main,Poppy,15,18.1,5,10,6,5,5,50,1.5,2.2,5.2,3.05,180.9,5.86,10,324,7600,247,58.3,13,18.2
11,Main,Ziggs,15,18.1,6,9,6,3,6,33.3,2.33,2.33,4.89,3.1,344,9.06,14.8,391,25600,674,55.6,17.9,22.7
11,Main,Nautilus,14,16.9,4,10,8,5,5,50,0.4,4.7,8.4,1.87,33,0.97,7.6,222,4100,119,62.9,2.9,12.3
11,Main,Rell,12,14.5,3,9,5,5,4,55.6,1,3.56,8.44,2.66,35.78,1.06,7.8,232,4400,131,59.9,6.3,12.8
11,Main,Trundle,11,13.3,5,6,4,3,3,50,1.83,2.33,7,3.79,153.5,4.45,10.6,308,6000,175,69.7,14.5,17.4
11,Main,Galio,11,13.3,8,3,2,1,2,33.3,2.67,3.33,7.67,3.1,225.33,6.06,12.1,325,12000,322,86.1,22.2,19.5
11,Main,Gnar,10,12,2,8,5,3,5,37.5,2.13,2.5,3.13,2.1,258.63,7.91,12,367,12900,396,51.2,20.7,21.5
11,Main,Kai'Sa,10,12,2,8,6,3,5,37.5,4,2.25,5.88,4.39,321.25,9.23,14.8,426,15400,444,69.9,28.3,24.4
11,Main,Sett,9,10.8,6,3,3,1,2,33.3,1.67,5,2.33,0.8,129.67,4.23,8.4,275,7600,246,46.2,19.2,16.6
11,Main,Tryndamere,9,10.8,6,3,3,0,3,0,5,4.33,4.67,2.23,386.33,8.72,19.3,436,23800,537,67.4,34.9,25.2
11,Main,Lissandra,8,9.6,3,5,3,4,1,80,1.6,1.6,7,5.38,260.6,8.51,11.9,388,12100,395,67.2,12.5,20.7
11,Main,Jax,7,8.4,,7,6,3,4,42.9,2.57,3.29,3.71,1.91,283.14,8.17,13.9,400,12100,350,51.2,20.9,22.8
11,Main,Gragas,7,8.4,1,6,5,2,4,33.3,2.67,4.17,7.67,2.48,202.33,5.59,11.7,323,13300,367,63.9,16.5,18.7
11,Main,Wukong,7,8.4,4,3,2,2,1,66.7,4.67,4.67,7.67,2.64,330.67,7.05,18.7,399,18800,401,56.1,21.2,21.9
11,Main,Amumu,7,8.4,6,1,1,1,0,100,2,4,10,3,31,0.81,9.4,245,6000,155,52.2,8.7,12.5
11,Main,Alistar,5,6,,5,5,2,3,40,1.2,3.8,8,2.42,36.8,0.95,8.4,216,4900,126,82.1,10.7,12.9
11,Main,Yasuo,5,6,1,4,4,2,2,50,3.25,2.5,5.75,3.6,344.25,9.4,15.3,418,9700,264,67.9,24.5,23.6
11,Main,Malzahar,5,6,2,3,3,2,1,66.7,3.33,2,6,4.67,283.33,8.6,13.6,413,13000,394,65.1,23.3,22.9
11,Main,Gangplank,5,6,3,2,2,2,0,100,5,3.5,10,4.29,392.5,8.22,21.3,445,34100,715,75,25,25.1
11,Main,Malphite,5,6,3,2,2,0,2,0,0,3,1,0.33,208,7.25,8.5,298,5700,197,28.6,0,19.7
11,Main,Urgot,5,6,5,0,,0,0,,,,,,,,,,,,,,
11,Main,Aatrox,4,4.8,1,3,3,2,1,66.7,2.67,1.33,3.67,4.75,293.33,8.25,13.9,390,10800,304,51.4,21.6,21.6
11,Main,Tristana,4,4.8,1,3,2,2,1,66.7,3,1.67,3.67,4,305,9.62,13.4,424,9900,311,57.1,25.7,23.1
11,Main,Rumble,4,4.8,1,3,2,1,2,33.3,1,3.33,3.33,1.3,248.67,7.83,11.1,351,13100,414,52,12,20.6
11,Main,Fiddlesticks,4,4.8,2,2,1,1,1,50,4,4.5,6,2.22,196.5,5.04,12.4,317,13400,345,66.7,26.7,18.1
11,Main,Jinx,4,4.8,3,1,1,0,1,0,0,3,2,0.67,308,10.13,11.6,380,11400,376,66.7,0,23.6
11,Main,Taliyah,4,4.8,3,1,1,0,1,0,2,5,3,1,191,5.45,10.8,308,10500,299,55.6,22.2,18
11,Main,Zilean,3,3.6,,3,2,2,1,66.7,0.33,1.33,13,10,40,1.1,8.8,240,2200,60,88.9,2.2,13.1
11,Main,Pyke,3,3.6,,3,3,1,2,33.3,4.33,5,6.33,2.13,47.67,1.32,10.8,298,7300,203,59.3,24.1,16.7
11,Main,Shen,3,3.6,,3,3,1,2,33.3,1.33,3,9.67,3.67,45.33,1.19,9.1,238,4300,113,82.5,10,13.5
11,Main,Viktor,3,3.6,,3,2,0,3,0,4.33,4,5,2.33,373,8.75,17.2,403,31600,741,65.1,30.2,24.1
11,Main,Annie,3,3.6,1,2,1,1,1,50,3,3,9,4,156.5,5.56,9.3,330,11100,396,77.4,19.4,18
11,Main,Varus,3,3.6,1,2,1,0,2,0,0.5,3,0.5,0.33,251.5,8.4,10,332,18000,600,66.7,33.3,22.2
11,Main,Fiora,2,2.4,,2,1,2,0,100,5,1,4.5,9.5,322,10.12,14.5,456,12300,386,51.4,27,23.8
